phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance	
D015179	species	216935	Spiroplasma culicicola	Bacteria	1	0.00926741	0.00926741		
D015179	species	216937	Spiroplasma floricola	Bacteria	1	5.27847E-05	5.27847E-05		
D015179	species	216941	Spiroplasma leptinotarsae	Bacteria	1	0.00285453	0.00285453		
D015179	species	217031	Bacillus galactosidilyticus	Bacteria	1	0.00219626	0.00219626		
D015179	species	217169	Marinospirillum insulare	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	217215	Mesoplasma grammopterae	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	219182	Ottowia thiooxydans	Bacteria	1	0.00156674	0.00156674		
D015179	species	219571	Rhodanobacter fulvus	Bacteria	1	0.00467771	0.00467771		
D015179	species	220685	Bacillus bataviensis	Bacteria	1	0.0226947	0.0226947		
D015179	species	220697	Thalassospira xiamenensis	Bacteria	1	0.00254874	0.00254874		
D015179	species	221711	Desulfovibrio brasiliensis	Bacteria	1	0.00161804	0.00161804		
D015179	species	223392	Rhodococcus gordoniae	Bacteria	1	0.00177377	0.00177377		
D015179	species	224719	Methanobrevibacter sp. AbM4	Archaea	1	0.00235239	0.00235239		
D015179	species	225326	Corynebacterium halotolerans	Bacteria	1	0.000197564	0.000197564		
D015179	species	225453	Yaniella halotolerans	Bacteria	1	0.00372084	0.00372084		
D015179	species	226504	Algoriphagus mannitolivorans	Bacteria	1	0.00263463	0.00263463		
D015179	species	227866	Bacillus tequilensis	Bacteria	1	0.0175902	0.0175902		
D015179	species	227944	Lactobacillus kalixensis	Bacteria	1	0.00177377	0.00177377		
D015179	species	228745	Thermovibrio ammonificans	Bacteria	1	0.000154939	0.000154939		
D015179	species	228955	Arenibacter certesii	Bacteria	1	0.0076353	0.0076353		
D015179	species	231447	Desulfobulbus japonicus	Bacteria	1	3.16708E-05	3.16708E-05		
D015179	species	236511	Nocardia neocaledoniensis	Bacteria	1	0.00193296	0.00193296		
D015179	species	238013	Lactobacillus rennini	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	240237	Woodsholea maritima	Bacteria	1	0.000197564	0.000197564		
D015179	species	242703	Acidilobus saccharovorans	Archaea	1	1.05569E-05	1.05569E-05		
D015179	species	243629	Hydrocarboniphaga effusa	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	244366	Klebsiella variicola	Bacteria	1	0.0621306	0.0621306		
D015179	species	245188	Loktanella vestfoldensis	Bacteria	1	0.00224341	0.00224341		
D015179	species	246432	Staphylococcus equorum	Bacteria	1	0.00207	0.00207		
D015179	species	246613	Microbacterium halotolerans	Bacteria	1	0.000514507	0.000514507		
D015179	species	246786	Bacillus indicus	Bacteria	1	0.0051246	0.0051246		
D015179	species	247643	marine gamma proteobacterium HTCC2180	Bacteria	1	0.000678896	0.000678896		
D015179	species	248316	Veillonella caviae	Bacteria	1	0.000154939	0.000154939		
D015179	species	249403	Deinococcus frigens	Bacteria	1	0.00682547	0.00682547		
D015179	species	249408	Deinococcus marmoris	Bacteria	1	0.188961	0.188961		
D015179	species	252130	Uruburuella suis	Bacteria	1	0.00257566	0.00257566		
D015179	species	254784	Alkalibacterium psychrotolerans	Bacteria	1	0.00127778	0.00127778		
D015179	species	256702	Glutamicibacter bergerei	Bacteria	1	0.00682547	0.00682547		
D015179	species	258224	Corynebacterium resistens	Bacteria	1	0.00201421	0.00201421		
D015179	species	259059	Lactobacillus satsumensis	Bacteria	1	0.000538404	0.000538404		
D015179	species	260355	Limnobacter sp. HTCC376	Bacteria	1	0.00177377	0.00177377		
D015179	species	260554	[Brevibacterium] halotolerans	Bacteria	1	0.18961	0.18961		
D015179	species	261685	Thermosinus carboxydivorans	Bacteria	1	0.000485619	0.000485619		
D015179	species	262006	Winogradskyella eximia	Bacteria	1	0.0010155	0.0010155		
D015179	species	262209	Janibacter melonis	Bacteria	1	3.16708E-05	3.16708E-05		
D015179	species	263378	Salipiger mucosus	Bacteria	1	0.00112171	0.00112171		
D015179	species	263437	Wolbachia endosymbiont of Culex quinquefasciatus	Bacteria	1	0.000634443	0.000634443		
D015179	species	263908	Gordonia effusa	Bacteria	1	0.00177377	0.00177377		
D015179	species	264641	Desulfitibacter alkalitolerans	Bacteria	1	0.00294438	0.00294438		
D015179	species	266062	Pseudoxanthomonas daejeonensis	Bacteria	1	0.00886886	0.00886886		
D015179	species	266122	Lysobacter koreensis	Bacteria	1	0.00177377	0.00177377		
D015179	species	266127	Sphingomonas soli	Bacteria	1	0.00177377	0.00177377		
D015179	species	266805	Microbulbifer variabilis	Bacteria	1	0.000506362	0.000506362		
D015179	species	269069	Methylobacterium aminovorans	Bacteria	1	0.00354755	0.00354755		
D015179	species	269259	Nitratiruptor tergarcus	Bacteria	1	0.00306495	0.00306495		
D015179	species	270368	Paucibacter toxinivorans	Bacteria	1	0.00177377	0.00177377		
D015179	species	271098	Shewanella halifaxensis	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	271157	Flavobacterium segetis	Bacteria	1	0.000506362	0.000506362		
D015179	species	271160	Nicoletella semolina	Bacteria	1	0.00159831	0.00159831		
D015179	species	272241	Pseudoclavibacter alba	Bacteria	1	0.0300155	0.0300155		
D015179	species	272918	Nesterenkonia sandarakina	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	273376	Sphaerochaeta coccoides	Bacteria	1	0.000309878	0.000309878		
D015179	species	273528	Exiguobacterium marinum	Bacteria	1	0.00177377	0.00177377		
D015179	species	274592	Hoeflea marina	Bacteria	1	0.00336512	0.00336512		
D015179	species	280093	Flavobacterium granuli	Bacteria	1	0.0248397	0.0248397		
D015179	species	281186	Nonomuraea kuesteri	Bacteria	1	0.000920446	0.000920446		
D015179	species	281473	Jiangella gansuensis	Bacteria	1	0.00209784	0.00209784		
D015179	species	284039	Streptomyces spororaveus	Bacteria	1	0.00533646	0.00533646		
D015179	species	286804	Segniliparus rugosus	Bacteria	1	0.00101272	0.00101272		
D015179	species	287478	Hellea balneolensis	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	288022	Kordiimonas gwangyangensis	Bacteria	1	0.000498552	0.000498552		
D015179	species	290111	Xenorhabdus ehlersii	Bacteria	1	6.33416E-05	6.33416E-05		
D015179	species	290335	Tetragenococcus koreensis	Bacteria	1	0.00177048	0.00177048		
D015179	species	290589	Alkalibacterium iburiense	Bacteria	1	0.00255555	0.00255555		
D015179	species	290732	Aminiphilus circumscriptus	Bacteria	1	0.000920446	0.000920446		
D015179	species	292222	Altererythrobacter troitsensis	Bacteria	1	0.00334169	0.00334169		
D015179	species	293647	Byssovorax cruenta	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	295428	Flavobacterium cheniae	Bacteria	1	0.0018939	0.0018939		
D015179	species	296636	Nostoc sp. PCC 9305	Bacteria	1	0.000783067	0.000783067		
D015179	species	296842	Desulfovibrio carbinolicus	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	299618	Nocardia lijiangensis	Bacteria	1	0.00355707	0.00355707		
D015179	species	301585	Spiroplasma platyhelix	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	304207	Lactobacillus harbinensis	Bacteria	1	7.38985E-05	7.38985E-05		
D015179	species	305900	Endozoicomonas elysicola	Bacteria	1	0.00221523	0.00221523		
D015179	species	306541	Halolactibacillus miurensis	Bacteria	1	4.22277E-05	4.22277E-05		
D015179	species	307124	Meiothermus timidus	Bacteria	1	0.000200582	0.000200582		
D015179	species	309805	Persephonella marina	Bacteria	1	0.000197564	0.000197564		
D015179	species	311231	Paraburkholderia ginsengisoli	Bacteria	1	0.000514507	0.000514507		
D015179	species	311400	Thermococcus kodakarensis	Archaea	1	1.05569E-05	1.05569E-05		
D015179	species	313007	Ureibacillus suwonensis	Bacteria	1	0.00593718	0.00593718		
D015179	species	313589	Janibacter sp. HTCC2649	Bacteria	1	0.00405745	0.00405745		
D015179	species	317936	Nostoc sp. PCC 7107	Bacteria	1	0.000309878	0.000309878		
D015179	species	320324	Formosa agariphila	Bacteria	1	0.000467405	0.000467405		
D015179	species	327095	Demequina aestuarii	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	331679	Pediococcus stilesii	Bacteria	1	6.33416E-05	6.33416E-05		
D015179	species	332056	Sphingobium japonicum	Bacteria	1	0.000422962	0.000422962		
D015179	species	332591	Streptomyces rectiviolaceus	Bacteria	1	0.00177377	0.00177377		
D015179	species	333962	Providencia heimbachae	Bacteria	1	0.0034263	0.0034263		
D015179	species	334424	Hymenobacter rigui	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	334542	Rhodococcus qingshengii	Bacteria	1	0.00354755	0.00354755		
D015179	species	337191	Gordonia sp. KTR9	Bacteria	1	0.000154939	0.000154939		
D015179	species	338565	Erwinia tasmaniensis	Bacteria	1	0.000619756	0.000619756		
D015179	species	341722	Agrococcus lahaulensis	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	344881	Flavobacterium soli	Bacteria	1	0.000460043	0.000460043		
D015179	species	346182	Lysobacter yangpyeongensis	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	346665	Moraxella boevrei	Bacteria	1	0.00177377	0.00177377		
D015179	species	348043	Streptomyces davawensis	Bacteria	1	0.000154939	0.000154939		
D015179	species	354237	Mechercharimyces mesophilus	Bacteria	1	0.00146417	0.00146417		
D015179	species	354240	Mechercharimyces asporophorigenens	Bacteria	1	0.0027168	0.0027168		
D015179	species	354351	Pseudochrobactrum asaccharolyticum	Bacteria	1	0.00588582	0.00588582		
D015179	species	356559	Ochrobactrum sp. CCBAU 61322	Bacteria	1	0.00533646	0.00533646		
D015179	species	356662	Leeia oryzae	Bacteria	1	0.000924035	0.000924035		
D015179	species	360055	Zavarzinella formosa	Bacteria	1	0.168121	0.168121		
D015179	species	360056	Schlesneria paludicola	Bacteria	1	0.00384165	0.00384165		
D015179	species	362649	Microbacterium thalassium	Bacteria	1	0.000732086	0.000732086		
D015179	species	364032	Sulfurivirga caldicuralii	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	364410	Granulibacter bethesdensis	Bacteria	1	0.00211481	0.00211481		
D015179	species	364764	Ferrimonas futtsuensis	Bacteria	1	0.00050902	0.00050902		
D015179	species	365341	Sphingobium aromaticiconvertens	Bacteria	1	0.00192082	0.00192082		
D015179	species	366522	Sulfurospirillum cavolei	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	366533	Loktanella atrilutea	Bacteria	1	0.000197564	0.000197564		
D015179	species	366616	Haematobacter missouriensis	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	366648	Xanthomonas fuscans	Bacteria	1	0.000422962	0.000422962		
D015179	species	367280	Pseudonocardia sp. YIM 45552	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	367742	Ureibacillus composti	Bacteria	1	0.00111904	0.00111904		
D015179	species	367743	Ureibacillus thermophilus	Bacteria	1	0.00287167	0.00287167		
D015179	species	368977	Alkalibacillus halophilus	Bacteria	1	0.000724522	0.000724522		
D015179	species	369829	Saccharomonospora saliphila	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	370622	Aureimonas altamirensis	Bacteria	1	0.00178575	0.00178575		
D015179	species	370736	Zhihengliuella halotolerans	Bacteria	1	0.00371519	0.00371519		
D015179	species	372655	Nocardiopsis terrae	Bacteria	1	0.000197564	0.000197564		
D015179	species	372787	Fischerella thermalis	Bacteria	1	0.00192082	0.00192082		
D015179	species	375175	Lactobacillus backii	Bacteria	1	4.22277E-05	4.22277E-05		
D015179	species	376489	Halotalea alkalilenta	Bacteria	1	0.00050902	0.00050902		
D015179	species	376490	Desulfovibrio bizertensis	Bacteria	1	0.00151007	0.00151007		
D015179	species	376620	Gluconobacter japonicus	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	378990	Sulfurihydrogenibium sp. NBRC 101520	Bacteria	1	0.00357705	0.00357705		
D015179	species	379075	Sediminitomix flava	Bacteria	1	0.00255833	0.00255833		
D015179	species	381741	Lactobacillus thailandensis	Bacteria	1	0.000369493	0.000369493		
D015179	species	381742	Lactobacillus camelliae	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	382504	Nocardia jinanensis	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	385492	Pseudophaeobacter arcticus	Bacteria	1	0.000211481	0.000211481		
D015179	species	386056	Paraburkholderia ferrariae	Bacteria	1	0.00205803	0.00205803		
D015179	species	387638	Persicobacter psychrovividus	Bacteria	1	0.000600046	0.000600046		
D015179	species	392009	Zeaxanthinibacter enoshimensis	Bacteria	1	0.00157582	0.00157582		
D015179	species	392416	Lactobacillus crustorum	Bacteria	1	0.00395288	0.00395288		
D015179	species	392566	Lactobacillus aquaticus	Bacteria	1	0.00209437	0.00209437		
D015179	species	392734	Terriglobus roseus	Bacteria	1	0.000197564	0.000197564		
D015179	species	392736	Uliginosibacterium gangwonense	Bacteria	1	0.000353243	0.000353243		
D015179	species	392968	Actinobacillus sp. CCUG 26442	Bacteria	1	0.0018939	0.0018939		
D015179	species	396323	Acinetobacter brisouii	Bacteria	1	0.00810866	0.00810866		
D015179	species	398555	Lactobacillus composti	Bacteria	1	3.16708E-05	3.16708E-05		
D015179	species	399579	Thermogymnomonas acidicola	Archaea	1	0.00670646	0.00670646		
D015179	species	400061	Paludibacterium yongneupense	Bacteria	1	0.000197564	0.000197564		
D015179	species	400390	Alkalimonas collagenimarina	Bacteria	1	0.000467405	0.000467405		
D015179	species	401471	Undibacterium parvum	Bacteria	1	0.00533646	0.00533646		
D015179	species	402650	Actinomycetospora chiangmaiensis	Bacteria	1	0.016838	0.016838		
D015179	species	403935	Streptomyces radiopugnans	Bacteria	1	0.00177377	0.00177377		
D015179	species	403962	Azospirillum canadense	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	404589	Anaeromyxobacter sp. Fw109-5	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	405446	Stenotrophomonas terrae	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	405559	Paracoccus saliphilus	Bacteria	1	0.000197564	0.000197564		
D015179	species	405946	Oceanobacillus caeni	Bacteria	1	0.0219626	0.0219626		
D015179	species	406787	Lysobacter deserti	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	407234	Rhodobacter vinaykumarii	Bacteria	1	0.00263463	0.00263463		
D015179	species	408066	Rhodococcus kunmingensis	Bacteria	1	0.00177377	0.00177377		
D015179	species	409290	Arthrobacter oryzae	Bacteria	1	0.00236451	0.00236451		
D015179	species	410330	Calyptogena okutanii thioautotrophic gill symbiont	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	412861	Paenibacillus humicus	Bacteria	1	0.00219626	0.00219626		
D015179	species	413479	Solimonas soli	Bacteria	1	0.00224341	0.00224341		
D015179	species	413502	Cronobacter turicensis	Bacteria	1	0.0797936	0.0797936		
D015179	species	414778	Planococcus donghaensis	Bacteria	1	4.22277E-05	4.22277E-05		
D015179	species	415229	Pseudoxanthomonas spadix	Bacteria	1	0.000309878	0.000309878		
D015179	species	416273	Natronomonas moolapensis	Archaea	1	0.00283672	0.00283672		
D015179	species	417218	Nesterenkonia sp. YIM 90713	Bacteria	1	4.22277E-05	4.22277E-05		
D015179	species	417621	Kaistella flava	Bacteria	1	0.00188051	0.00188051		
D015179	species	418184	Sphingomonas molluscorum	Bacteria	1	0.00682547	0.00682547		
D015179	species	418702	Azonexus hydrophilus	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	418853	Sneathiella glossodoripedis	Bacteria	1	0.00248056	0.00248056		
D015179	species	419474	Ochrobactrum haematophilum	Bacteria	1	0.00527565	0.00527565		
D015179	species	420888	Alicyclobacillus sp. FR-12	Bacteria	1	0.0144816	0.0144816		
D015179	species	421531	Chryseobacterium luteum	Bacteria	1	0.000600046	0.000600046		
D015179	species	423351	Mucilaginibacter paludis	Bacteria	1	0.000924035	0.000924035		
D015179	species	427754	Humibacter albus	Bacteria	1	0.00482719	0.00482719		
D015179	species	431273	Lactobacillus senmaizukei	Bacteria	1	5.27847E-05	5.27847E-05		
D015179	species	431489	Demequina lutea	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	432303	Marinobacter guineae	Bacteria	1	0.00246914	0.00246914		
D015179	species	436114	Sulfurihydrogenibium sp. YO3AOP1	Bacteria	1	0.000154939	0.000154939		
D015179	species	436515	Variovorax boronicumulans	Bacteria	1	0.000147797	0.000147797		
D015179	species	437507	Robiginitomaculum antarcticum	Bacteria	1	0.00112171	0.00112171		
D015179	species	440482	Promicromonospora kroppenstedtii	Bacteria	1	0.118598	0.118598		
D015179	species	442714	Ulvibacter antarcticus	Bacteria	1	0.00967138	0.00967138		
D015179	species	442733	Chryseobacterium marinum	Bacteria	1	0.000920446	0.000920446		
D015179	species	442734	Lewinella antarctica	Bacteria	1	0.00218298	0.00218298		
D015179	species	442954	Knoellia aerolata	Bacteria	1	0.00405745	0.00405745		
D015179	species	444053	Tanticharoenia sakaeratensis	Bacteria	1	0.00208303	0.00208303		
D015179	species	444162	Thiofaba tepidiphila	Bacteria	1	0.00132617	0.00132617		
D015179	species	448181	Rhizobium selenitireducens	Bacteria	1	0.00682547	0.00682547		
D015179	species	449306	Desulfobulbus sp. DSM 2033	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	450749	Veillonella sp. 6_1_27	Bacteria	1	0.36189	0.36189		
D015179	species	450798	Catenulispora subtropica	Bacteria	1	0.00219722	0.00219722		
D015179	species	450801	Amycolatopsis pigmentata	Bacteria	1	0.000732086	0.000732086		
D015179	species	452286	Mucilaginibacter kameinonensis	Bacteria	1	0.00235106	0.00235106		
D015179	species	452529	Streptomyces scopuliridis	Bacteria	1	2.11139E-05	2.11139E-05		
D015179	species	452623	Pseudoclavibacter soli	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	452982	Roseomonas aerilata	Bacteria	1	0.00983574	0.00983574		
D015179	species	453214	Desulfobacterium zeppelinii	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	453215	Desulfocella sp. DSM 2056	Bacteria	1	0.00161804	0.00161804		
D015179	species	453851	Henriciella marina	Bacteria	1	0.00456642	0.00456642		
D015179	species	453963	Microbulbifer halophilus	Bacteria	1	0.00343513	0.00343513		
D015179	species	454601	Maritalea myrionectae	Bacteria	1	0.00384113	0.00384113		
D015179	species	455342	Actinocorallia spatholoba	Bacteria	1	1.05569E-05	1.05569E-05		
D015179	species	457392	Bacteroides sp. 3_2_5	Bacteria	1	0.27299	0.27299		
D015179	species	457395	Bacteroides sp. 9_1_42FAA	Bacteria	1	10.0278	10.0278		
D015179	species	464173	Pseudonocardia sp. HBUM 79244	Bacteria	1	0.0178852	0.0178852		
D015179	species	464183	Streptomyces sp. HBUM 49431	Bacteria	1	0.00335312	0.00335312		
D015179	species	467997	Weissella ghanensis	Bacteria	1	5.27847E-05	5.27847E-05		
D015179	species	468056	Flavobacterium fluvii	Bacteria	1	0.00155248	0.00155248		
D015179	species	469593	Bacteroides sp. 3_1_40A	Bacteria	1	1.74665	1.74665		
D015179	species	470801	Microbulbifer sp. YIM C306	Bacteria	1	0.00136793	0.00136793		
D015179	species	470831	Rothia sp. YIM C456	Bacteria	1	0.00212422	0.00212422		
D015179	species	470934	Pantoea vagans	Bacteria	1	0.0119303	0.0119303		
D015179	species	472055	Leptobacterium flavescens	Bacteria	1	0.00050902	0.00050902		
D015179	species	475088	Methanosphaerula palustris	Archaea	1	0.000197564	0.000197564		
D015179	species	476820	Phyllobacterium sp. CCBAU 13011	Bacteria	1	0.00682547	0.00682547		
D015179	species	478110	Actinoallomurus yoronensis	Bacteria	1	3.16708E-05	3.16708E-05		
D015179	species	478114	Actinoallomurus purpureus	Bacteria	1	0.00050902	0.00050902		
