phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance	
D003924	species	152	Treponema stenostreptum	Bacteria	2	0.000385036	0.000385036	0.000361586123627553	
D003924	species	154	Spirochaeta thermophila	Bacteria	2	0.0002232875	0.0002232875	3.88095556854237E-05	
D003924	species	200	Campylobacter curvus	Bacteria	2	0.00381237	0.00381237	0.00294456234248827	
D003924	species	203	Campylobacter rectus	Bacteria	2	0.000149277	0.000149277	1.85120555314638E-06	
D003924	species	211	Helicobacter sp. CLO-3	Bacteria	2	0.000272583	0.000272583	7.81635835923608E-06	
D003924	species	214	Helicobacter felis	Bacteria	2	0.000210552	0.000210552	7.99087231283294E-05	
D003924	species	215	Helicobacter fennelliae	Bacteria	2	0.000167093	0.000167093	8.38911485199719E-06	
D003924	species	258	Sphingobacterium spiritivorum	Bacteria	2	0.000153266	0.000153266	1.94850344623765E-05	
D003924	species	354	Azotobacter vinelandii	Bacteria	2	0.000158896	0.000158896	8.30850467894192E-06	
D003924	species	405	Methylobacillus flagellatus	Bacteria	2	0.000128947	0.000128947	5.38772940857278E-05	
D003924	species	424	Methylomonas rubra	Bacteria	2	0.0002609025	0.0002609025	5.52356462123872E-05	
D003924	species	489	Neisseria polysaccharea	Bacteria	2	0.0002173145	0.0002173145	5.03665089171366E-05	
D003924	species	490	Neisseria sicca	Bacteria	2	0.001775	0.001775	0.00130814754519511	
D003924	species	685	Vibrio diazotrophicus	Bacteria	2	0.001042888	0.001042888	0.000309758024993704	
D003924	species	691	Vibrio natriegens	Bacteria	2	0.000256877	0.000256877	6.092856290772E-05	
D003924	species	715	Actinobacillus pleuropneumoniae	Bacteria	2	0.0001339845	0.0001339845	2.69216764801154E-05	
D003924	species	733	Haemophilus haemoglobinophilus	Bacteria	2	0.000193469	0.000193469	0.000111045463131098	
D003924	species	752	Pasteurella bettyae	Bacteria	2	0.0002509425	0.0002509425	2.97656599540477E-05	
D003924	species	785	Rickettsia typhi	Bacteria	2	0.0001323789	0.0001323789	4.58093471337455E-05	
D003924	species	844	Wolinella succinogenes	Bacteria	2	0.000182002	0.000182002	9.71960697147781E-05	
D003924	species	849	Fusobacterium gonidiaformans	Bacteria	2	0.013215	0.013215	0.0127491352647935	
D003924	species	852	Fusobacterium perfoetens	Bacteria	2	2.9587192205	2.9587192205	4.18300440357348	
D003924	species	897	Desulfococcus multivorans	Bacteria	2	0.000371592	0.000371592	7.24558176546231E-05	
D003924	species	1002	Flexibacter roseolus	Bacteria	2	0.00017825	0.00017825	9.30467671227754E-05	
D003924	species	1006	Marivirga tractuosa	Bacteria	2	0.001223009	0.001223009	0.00125712413407825	
D003924	species	1017	Capnocytophaga gingivalis	Bacteria	2	0.0011365455	0.0011365455	0.0013794019884285	
D003924	species	1048	Marichromatium gracile	Bacteria	2	0.000119409	0.000119409	4.03885251278132E-05	
D003924	species	1057	Thiococcus pfennigii	Bacteria	2	0.0002620892	0.0002620892	0.000229383742760641	
D003924	species	1061	Rhodobacter capsulatus	Bacteria	2	0.0002155415	0.0002155415	0.000176340410412645	
D003924	species	1097	Chlorobaculum tepidum	Bacteria	2	0.0001038825	0.0001038825	1.88705586695254E-05	
D003924	species	1112	Porphyrobacter neustonensis	Bacteria	2	0.00031831	0.00031831	0.000147807944684986	
D003924	species	1148	Synechocystis sp. PCC 6803	Bacteria	2	0.0002505745	0.0002505745	0.00012134447339908	
D003924	species	1165	Anabaena cylindrica	Bacteria	2	0.000334938	0.000334938	8.03669283225383E-05	
D003924	species	1272	Kocuria varians	Bacteria	2	0.0002037089	0.0002037089	0.000146685200537818	
D003924	species	1285	Staphylococcus intermedius	Bacteria	2	0.000141536	0.000141536	1.72251211897043E-05	
D003924	species	1407	Bacillus psychrosaccharolyticus	Bacteria	2	0.00338166	0.00338166	1.33360338931782E-05	
D003924	species	1457	Alicyclobacillus cycloheptanicus	Bacteria	2	0.000287031	0.000287031	2.89687506116505E-05	
D003924	species	1523	Clostridium longisporum	Bacteria	2	0.000253607	0.000253607	0.000199617658542525	
D003924	species	1549	[Clostridium] sporosphaeroides	Bacteria	2	0.004855145	0.004855145	0.0012549236177752	
D003924	species	1551	Clostridium aurantibutyricum	Bacteria	2	0.00388676	0.00388676	0.000923368319144641	
D003924	species	1571	Sporosarcina ureae	Bacteria	2	0.0003680635	0.0003680635	3.77517239407686E-05	
D003924	species	1602	Lactobacillus alimentarius	Bacteria	2	0.012298975	0.012298975	0.0155155137694905	
D003924	species	1615	Weissella halotolerans	Bacteria	2	0.0006719345	0.0006719345	0.000350225038974229	
D003924	species	1616	Weissella kandleri	Bacteria	2	0.0062055245	0.0062055245	0.00845554824119646	
D003924	species	1625	Lactobacillus sanfranciscensis	Bacteria	2	0.00421609	0.00421609	0.00101270418987975	
D003924	species	1658	Actinomyces bovis	Bacteria	2	0.000684465	0.000684465	0.000543772185800267	
D003924	species	1751	Propionibacterium thoenii	Bacteria	2	0.0002494295	0.0002494295	0.000119725198870163	
D003924	species	1800	Mycobacterium chubuense	Bacteria	2	0.003199915	0.003199915	0.000777668966881153	
D003924	species	1807	Mycobacterium obuense	Bacteria	2	0.000641007	0.000641007	0.000604170418622097	
D003924	species	1841	Nocardioides albus	Bacteria	2	0.000504903	0.000504903	0.000535192152117349	
D003924	species	1951	Streptomyces purpureus	Bacteria	2	0.0001565355	0.0001565355	5.55920280301052E-05	
D003924	species	1991	Actinomadura cremea	Bacteria	2	0.0001130894	0.0001130894	1.85298746223497E-05	
D003924	species	2030	Kibdelosporangium aridum	Bacteria	2	0.002617051	0.002617051	0.00352260657975909	
D003924	species	2100	Mycoplasma hyorhinis	Bacteria	2	0.0001372175	0.0001372175	3.38612224306802E-05	
D003924	species	2105	Mycoplasma leachii	Bacteria	2	0.000305288	0.000305288	4.94196929371278E-05	
D003924	species	2181	Methanothermus sociabilis	Archaea	2	0.0003185595	0.0003185595	0.000115004553998961	
D003924	species	2214	Methanosarcina acetivorans	Archaea	2	0.004361267	0.004361267	0.00586541256617623	
D003924	species	2265	Thermococcus litoralis	Archaea	2	0.000215264	0.000215264	0.000121492258716348	
D003924	species	2325	Thermoanaerobacter kivui	Bacteria	2	0.000146602	0.000146602	1.00607152827222E-05	
D003924	species	28066	Rhodoferax fermentans	Bacteria	2	0.00026216	0.00026216	4.87620836306243E-06	
D003924	species	28080	Campylobacter upsaliensis	Bacteria	2	0.013157306	0.013157306	0.0182509832225684	
D003924	species	28110	Francisella philomiragia	Bacteria	2	0.000189424	0.000189424	8.90374716734477E-05	
D003924	species	28224	Mesoplasma seiffertii	Bacteria	2	0.002048805	0.002048805	0.000601373104195723	
D003924	species	28903	Mycoplasma bovis	Bacteria	2	0.009516995	0.009516995	0.00865584260092858	
D003924	species	29322	[Eubacterium] cellulosolvens	Bacteria	2	0.0002067815	0.0002067815	0.000109496192173518	
D003924	species	29349	[Clostridium] thermoalcaliphilum	Bacteria	2	0.0002849405	0.0002849405	0.000224504281706385	
D003924	species	29357	Clostridium collagenovorans	Bacteria	2	0.004954365	0.004954365	0.00259992556840576	
D003924	species	29405	Microlunatus phosphovorus	Bacteria	2	0.000256043	0.000256043	0.000129078100264917	
D003924	species	29423	Legionella oakridgensis	Bacteria	2	0.000325343	0.000325343	2.10576399437354E-05	
D003924	species	29447	Xanthomonas albilineans	Bacteria	2	0.00014768	0.00014768	2.41703239945186E-05	
D003924	species	29506	Leptospira inadai	Bacteria	2	0.000191417	0.000191417	0.000104921918406022	
D003924	species	29581	Janthinobacterium lividum	Bacteria	2	0.004839965	0.004839965	0.00149132355686149	
D003924	species	32025	Helicobacter hepaticus	Bacteria	2	0.000293952	0.000293952	0.000197854134230245	
D003924	species	32049	Synechococcus sp. PCC 7002	Bacteria	2	0.0001086575	0.0001086575	2.51836080119589E-05	
D003924	species	33018	Sporolactobacillus laevolacticus	Bacteria	2	0.0003735975	0.0003735975	3.71690679530709E-05	
D003924	species	33044	Bartonella doshiae	Bacteria	2	0.0005216945	0.0005216945	0.000194299508441221	
D003924	species	33952	Acetobacterium woodii	Bacteria	2	0.000127655	0.000127655	5.24899505810398E-05	
D003924	species	33992	Rickettsia rhipicephali	Bacteria	2	0.0014637655	0.0014637655	0.000888896156455016	
D003924	species	34002	Paracoccus alcaliphilus	Bacteria	2	0.000246094	0.000246094	3.42932646739852E-05	
D003924	species	34005	Paracoccus kocurii	Bacteria	2	0.0001130894	0.0001130894	1.85298746223497E-05	
D003924	species	34085	Riemerella anatipestifer	Bacteria	2	0.0002099855	0.0002099855	0.000137927541631467	
D003924	species	34086	Pedobacter antarcticus	Bacteria	2	0.000169993	0.000169993	6.1943968245504E-05	
D003924	species	35623	Acholeplasma oculi	Bacteria	2	0.000166934	0.000166934	7.80306475174979E-05	
D003924	species	35835	Hydrogenobacter hydrogenophilus	Bacteria	2	0.0001521665	0.0001521665	8.71544463151479E-05	
D003924	species	37331	Pseudonocardia petroleophila	Bacteria	2	0.00283608	0.00283608	0.00204773881190937	
D003924	species	37483	Microbispora mesophila	Bacteria	2	0.000253313	0.000253313	8.1272025002457E-05	
D003924	species	37487	Marichromatium purpuratum	Bacteria	2	0.0002825755	0.0002825755	0.00024058530412413	
D003924	species	38312	Rhodococcus rhodnii	Bacteria	2	0.000169993	0.000169993	6.1943968245504E-05	
D003924	species	39060	Desulfotomaculum geothermicum	Bacteria	2	0.0001747005	0.0001747005	8.45027958856984E-05	
D003924	species	39487	Atopobium fossor	Bacteria	2	0.0002516995	0.0002516995	9.98738830951315E-05	
D003924	species	39595	Microlunatus sp.	Bacteria	2	0.0008920035	0.0008920035	0.000859554053462899	
D003924	species	39962	Legionella moravica	Bacteria	2	0.0012186945	0.0012186945	0.00153881355539276	
D003924	species	40223	Methylophaga thalassica	Bacteria	2	0.0002606625	0.0002606625	1.40466762082708E-05	
D003924	species	41986	Agromyces mediolanus	Bacteria	2	0.000583774	0.000583774	0.000423651714239421	
D003924	species	42236	Streptomyces diastatochromogenes	Bacteria	2	0.008621675	0.008621675	0.00447927397144336	
D003924	species	42443	Roseobacter litoralis	Bacteria	2	0.0001431495	0.0001431495	4.22503372826774E-05	
D003924	species	43656	Pseudoalteromonas denitrificans	Bacteria	2	0.0001323789	0.0001323789	4.58093471337455E-05	
D003924	species	43995	Johnsonella ignava	Bacteria	2	0.0017148425	0.0017148425	0.00214818686571083	
D003924	species	44752	Rhodococcus wratislaviensis	Bacteria	2	0.0001323789	0.0001323789	4.58093471337455E-05	
D003924	species	45065	Legionella geestiana	Bacteria	2	0.000248728	0.000248728	1.62478996181045E-05	
D003924	species	45071	Legionella parisiensis	Bacteria	2	0.001508067	0.001508067	0.00119152159534689	
D003924	species	46204	Actinocorallia aurantiaca	Bacteria	2	0.000212494	0.000212494	6.74905138371312E-05	
D003924	species	46355	Spirochaeta africana	Bacteria	2	0.003464015	0.003464015	0.000103131524036058	
D003924	species	47311	Methanobrevibacter cuticularis	Archaea	2	0.0002959915	0.0002959915	0.00029011389150556	
D003924	species	47760	Streptomyces aurantiacus	Bacteria	2	0.0007418825	0.0007418825	0.000735444085442598	
D003924	species	48074	Microbulbifer hydrolyticus	Bacteria	2	0.001693817	0.001693817	0.00209306859922412	
D003924	species	52690	Acetobacterium carbinolicum	Bacteria	2	0.000175378	0.000175378	0.000119980464418171	
D003924	species	52692	Acetobacterium malicum	Bacteria	2	0.00385209	0.00385209	0.000525762176083446	
D003924	species	52693	Acetobacterium paludosum	Bacteria	2	0.000455616	0.000455616	0.000341987952080187	
D003924	species	53346	Enterococcus mundtii	Bacteria	2	0.0002531585	0.0002531585	4.39092097913411E-05	
D003924	species	53366	Catellatospora citrea	Bacteria	2	0.003928795	0.003928795	0.00516284823895202	
D003924	species	53419	Treponema socranskii	Bacteria	2	0.0015092585	0.0015092585	0.00194307498747848	
D003924	species	53424	Thermodesulfobacterium hveragerdense	Bacteria	2	0.000237933	0.000237933	0.000139222254147819	
D003924	species	54291	Raoultella ornithinolytica	Bacteria	2	0.31447	0.31447	0.427219775057288	
D003924	species	54915	Brevibacillus reuszeri	Bacteria	2	0.000127655	0.000127655	5.24899505810398E-05	
D003924	species	55205	Caldicellulosiruptor owensensis	Bacteria	2	0.0002949185	0.0002949185	0.000199690490540987	
D003924	species	55210	Brenneria nigrifluens	Bacteria	2	0.000391718	0.000391718	6.27953248100525E-05	
D003924	species	56731	Rhizobium giardinii	Bacteria	2	0.0005179485	0.0005179485	0.000166879321680369	
D003924	species	57028	Algoriphagus ratkowskyi	Bacteria	2	0.0007452202	0.0007452202	0.000912634155363517	
D003924	species	57666	Sulfurospirillum arcachonense	Bacteria	2	0.000102062	0.000102062	1.58561624613271E-05	
D003924	species	58109	Actinocorallia herbida	Bacteria	2	0.0002844045	0.0002844045	0.000223746263236953	
D003924	species	58136	Desulfotomaculum thermoacetoxidans	Bacteria	2	0.0001221275	0.0001221275	4.46728851150225E-05	
D003924	species	59845	Paenibacillus illinoisensis	Bacteria	2	0.005017615	0.005017615	0.00410925913498407	
D003924	species	59846	Paenibacillus chibensis	Bacteria	2	0.000178503	0.000178503	2.45252915986742E-05	
D003924	species	60961	Shewanella woodyi	Bacteria	2	0.000169731	0.000169731	4.27700607668495E-05	
D003924	species	65048	Mitsuaria chitosanitabida	Bacteria	2	0.0001420535	0.0001420535	3.62816489426817E-06	
D003924	species	66370	Streptomyces flaveus	Bacteria	2	0.000220621	0.000220621	0.000133542772481329	
D003924	species	66377	Streptomyces violens	Bacteria	2	0.0017255945	0.0017255945	0.00130733507950353	
D003924	species	66429	Streptomyces roseoverticillatus	Bacteria	2	0.00367902	0.00367902	0.000399699179133508	
D003924	species	66904	Streptomyces roseolilacinus	Bacteria	2	0.0004628755	0.0004628755	0.000286602399230188	
D003924	species	67269	Streptomyces alboviridis	Bacteria	2	0.000431827	0.000431827	0.000144652834227332	
D003924	species	68237	Streptomyces mediolani	Bacteria	2	0.000248293	0.000248293	0.000114903437729252	
D003924	species	69366	Microbacterium flavescens	Bacteria	2	0.007822984	0.007822984	0.0108541117186305	
D003924	species	70817	Nostoc sp. PCC 9229	Bacteria	2	0.0001946124	0.0001946124	0.000133820806867692	
D003924	species	73141	Thiocystis violascens	Bacteria	2	0.0002387485	0.0002387485	0.000101405476383182	
D003924	species	76728	Streptomyces vitaminophilus	Bacteria	2	0.0002261785	0.0002261785	3.70587592952058E-05	
D003924	species	76832	Myroides odoratimimus	Bacteria	2	0.0028740745	0.0028740745	0.00291060071089466	
D003924	species	76862	Cellulomonas iranensis	Bacteria	2	0.000204782	0.000204782	0.000104924746833147	
D003924	species	79270	Desulfurella kamchatkensis	Bacteria	2	0.000148229	0.000148229	1.82886097886089E-05	
D003924	species	79604	Denitrobacterium detoxificans	Bacteria	2	0.000175733	0.000175733	6.5586982382177E-05	
D003924	species	79909	Actinomadura livida	Bacteria	2	0.00347691	0.00347691	0.00435157755782889	
D003924	species	80868	Acidovorax cattleyae	Bacteria	2	0.0005823815	0.0005823815	0.000357569050003632	
D003924	species	80871	Cryptosporangium arvum	Bacteria	2	0.000269523	0.000269523	3.48886485837443E-06	
D003924	species	80876	Insolitispirillum peregrinum	Bacteria	2	0.002631005	0.002631005	0.0022526371438938	
D003924	species	81032	Hyphomonas neptunium	Bacteria	2	0.0027726	0.0027726	0.00379256722089405	
D003924	species	81034	Hyphomonas rosenbergii	Bacteria	2	0.000267076	0.000267076	7.53521270303633E-05	
D003924	species	81462	Thermanaerovibrio acidaminovorans	Bacteria	2	0.000962673	0.000962673	0.00114846444922688	
D003924	species	82348	Streptococcus pluranimalium	Bacteria	2	0.0018195615	0.0018195615	0.00213420170779252	
D003924	species	83406	gamma proteobacterium HdN1	Bacteria	2	0.000168529	0.000168529	7.57749768855128E-05	
D003924	species	83455	Myxococcus stipitatus	Bacteria	2	0.0018698155	0.0018698155	0.00137169452451357	
D003924	species	83558	Chlamydia pneumoniae	Bacteria	2	0.0001867455	0.0001867455	0.000103904391747895	
D003924	species	83565	Methanobacterium espanolae	Archaea	2	0.000189032	0.000189032	0.000108294817752282	
D003924	species	84980	Desulfotalea psychrophila	Bacteria	2	0.0001454815	0.0001454815	2.72794725113958E-05	
D003924	species	90239	Moraxella canis	Bacteria	2	0.000639796	0.000639796	0.000726345742489071	
D003924	species	90244	Oligella ureolytica	Bacteria	2	0.0001731055	0.0001731055	8.67584665176835E-05	
D003924	species	90245	Oligella urethralis	Bacteria	2	0.000132597	0.000132597	2.17378766672368E-05	
D003924	species	91844	Candidatus Portiera aleyrodidarum	Bacteria	2	0.000330907	0.000330907	9.02989501710845E-05	
D003924	species	92400	Mycoplasma anseris	Bacteria	2	0.0001099475	0.0001099475	2.74477639253182E-05	
D003924	species	92938	Fischerella muscicola	Bacteria	2	0.0001626005	0.0001626005	4.70148227743123E-05	
D003924	species	92945	Ketogulonicigenium vulgare	Bacteria	2	0.0001176419	0.0001176419	2.49680818650532E-05	
D003924	species	94009	Thermicanus aegyptius	Bacteria	2	0.002616905	0.002616905	0.000393554421204997	
D003924	species	94136	Alkalibacillus haloalkaliphilus	Bacteria	2	0.0002089775	0.0002089775	1.85721596078647E-05	
D003924	species	94137	Filobacillus milosensis	Bacteria	2	0.0001806665	0.0001806665	5.82351931781805E-05	
D003924	species	96228	Legionella drozanskii	Bacteria	2	0.0002200617	0.0002200617	0.000169947882268006	
D003924	species	103690	Nostoc sp. PCC 7120	Bacteria	2	0.0003281034	0.0003281034	0.000322605589522438	
D003924	species	104623	Serratia sp. ATCC 39006	Bacteria	2	0.0001930135	0.0001930135	8.16234570727068E-05	
D003924	species	105425	Streptacidiphilus albus	Bacteria	2	0.0001568904	0.0001568904	8.04738428678537E-05	
D003924	species	108007	Thermanaerovibrio velox	Bacteria	2	0.0008356515	0.0008356515	0.000700627561750535	
D003924	species	109046	Methanosarcina baltica	Archaea	2	0.0002075184	0.0002075184	0.000152072647103679	
